ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes
60142001618,Linell K. Walker Elementary,40.589123,-124.144707,276.0,13.0,1,1,21.23076923076923,0.0183762111593718,0.0525488140479622,-4.0,0.0
60142005171,Norman G. Ambrosini Elementary,40.58021,-124.132173,334.0,16.0,1,1,20.875,0.0222519211493484,0.0516396933560477,-4.0,0.0
60142005172,Toddy Thomas Middle,40.568716,-124.136782,264.0,14.0,2,1,18.857142857142858,0.0175743401269629,0.0464833292771964,-4.0,0.0
60142106105,Barbara Webster Elementary,34.3598,-119.059,314.0,16.0,1,1,19.625,0.0209154694286668,0.0484454855195911,-4.0,0.0
60142106106,Blanchard Elementary,34.3431,-119.0865,272.0,15.0,1,1,18.133333333333333,0.0181089208152355,0.0446337308347529,-4.0,0.0
60142106107,Glen City Elementary,34.3471,-119.0789,546.0,24.0,1,1,22.75,0.0364183093885733,0.0564310051107325,-4.0,0.0
60142106108,Grace Thille Elementary,34.3527,-119.0559,345.0,15.0,1,1,23.0,0.0229869695957233,0.0570698466780238,-4.0,0.0
60142106109,Isbell Middle,34.3492,-119.066,1051.0,48.0,2,1,21.89583333333333,0.0701637153357835,0.0542482964224872,-4.0,0.0
60142106110,McKevett Elementary,34.3586,-119.0629,303.0,15.0,1,1,20.2,0.020180420982292,0.0499148211243611,-4.0,0.0
60142106112,Thelma Bedell Elementary,34.3745,-119.0626,271.0,13.0,1,1,20.846153846153847,0.0180420982292014,0.051565980867514,-4.0,0.0
60142106113,Renaissance High,34.3545,-119.0735,119.0,6.0,3,4,19.83333333333333,0.0078850651520213,0.0489778534923339,-4.0,0.0
60142106114,Santa Paula High,34.3563,-119.0705,1763.0,74.0,3,1,23.824324324324323,0.1177413965920481,0.0591762972512546,685.0,0.29507494646680943
60142207486,Pine Grove Youth Conservation Camp,38.411487,-120.639822,3.0,1.0,3,4,3.0,0.0001336451720681,0.0059625212947189,-4.0,0.0
60142207737,Johanna Boss High,37.891477,-121.199083,28.0,5.0,3,4,5.6,0.0018042098229201,0.0126064735945485,-4.0,0.0
60142207739,N.A. Chaderjian High,37.891477,-121.199083,102.0,16.0,3,4,6.375,0.006749081189442,0.0145868824531516,-4.0,0.0
60142207920,Mary B. Perry High,34.243158,-119.105887,71.0,14.0,3,4,5.071428571428571,0.0046775810223855,0.0112557799951326,-4.0,0.0
60142301501,Lincoln Elementary,36.29343,-119.13709,513.0,23.0,1,1,22.30434782608696,0.0342131640494487,0.0552922005777349,-4.0,0.0
60142301502,Rocky Hill Elementary,36.302972,-119.141488,548.0,25.0,1,1,21.92,0.0365519545606414,0.0543100511073253,-4.0,0.0
60142301504,Exeter Union High,36.297767,-119.134973,864.0,38.0,3,1,22.73684210526316,0.0576678917474106,0.0563973818703487,782.0,0.3366167023554604
60142301505,Kaweah High,36.297611,-119.128726,38.0,2.0,3,4,19.0,0.0024724356832609,0.0468483816013628,-4.0,0.0
60142307466,Exeter Independent Study (Alternative),36.297611,-119.128726,86.0,1.0,4,4,86.0,0.0056799198128967,0.2180579216354344,-4.0,0.0
60142310336,Wilson Middle,36.292965,-119.148825,583.0,24.0,2,1,24.291666666666668,0.0388907450718342,0.0603705281090289,-4.0,0.0
60142600516,Bonsall Elementary,33.287159,-117.218514,867.0,36.0,1,1,24.08333333333333,0.0578683595055128,0.0598381601362862,-4.0,0.0
60142606481,Vivian Banks Charter,33.36578,-117.073417,92.0,6.0,1,1,15.333333333333334,0.0060808553291012,0.0374787052810902,-4.0,0.0
60142609519,Norman L. Sullivan Middle,33.297355,-117.175041,490.0,26.0,2,1,18.846153846153847,0.0326762445706648,0.0464552483291835,-4.0,0.0
60142611749,Bonsall West Elementary,33.26414,-117.292341,418.0,18.0,1,1,23.22222222222222,0.0278650183762111,0.0576377058489494,-4.0,0.0
60142613751,Bonsall High,33.297355,-117.175041,335.0,18.0,3,1,18.61111111111111,0.0223187437353825,0.045854628052243,64.0,0.0291220556745182
60142700722,Williams Ranch Elementary,39.255702,-121.198999,188.0,12.0,1,1,15.666666666666666,0.0124958235883728,0.0383304940374787,-4.0,0.0
60142702295,Vantage Point Charter,39.195037,-121.181187,44.0,1.0,4,1,44.0,0.0028733711994654,0.110732538330494,-4.0,0.0
60142704919,Ready Springs Elementary,39.195037,-121.181187,332.0,15.0,1,1,22.133333333333333,0.0221182759772803,0.0548551959114139,-4.0,0.0
60142806990,Juan De Anza Elementary,33.922432,-118.371631,589.0,23.0,1,1,25.608695652173918,0.0392916805880387,0.0637360195541071,-4.0,0.0
60142806992,Juan Cabrillo Elementary,33.910267,-118.372223,469.0,20.0,1,1,23.45,0.0312729702639492,0.0582197614991482,-4.0,0.0
60142806993,Richard Henry Dana Middle,33.90876,-118.376525,956.0,36.0,2,1,26.55555555555556,0.0638155696625459,0.0661555934128336,-4.0,0.0
60142807146,138th Street,33.906946,-118.375218,442.0,15.0,1,1,29.466666666666665,0.029468760441029,0.0735945485519591,-4.0,0.0
60142814278,Success Learning Center,33.908026,-118.378282,21.0,3.0,4,2,7.0,0.0013364517206815,0.0161839863713798,0.0,0.0017130620985010706
60144206694,Upper Lake Elementary,39.16555,-122.90489,377.0,18.0,1,1,20.944444444444443,0.0251252923488139,0.0518171493469619,-4.0,0.0
60144206695,Clover Valley High (Continuation),39.165055,-122.90228,13.0,1.0,3,4,13.0,0.0008018710324089,0.0315161839863713,-4.0,0.0
60144206696,Upper Lake High,39.165055,-122.90228,353.0,16.0,3,1,22.0625,0.0235215502839959,0.0546741908006814,56.0,0.02569593147751606
60144210121,Upper Lake Middle,39.163429,-122.901802,163.0,9.0,2,1,18.11111111111111,0.0108252589375208,0.0445769449176604,-4.0,0.0
60146112419,Magnolia Science Academy Santa Ana,33.744302,-117.908212,513.0,33.0,4,1,15.545454545454543,0.0342131640494487,0.0380207526715192,0.0,0.0017130620985010706
60146207308,River Valley Charter,32.853301,-116.939229,233.0,12.0,3,1,19.416666666666668,0.0155028399599064,0.0479131175468483,0.0,0.0017130620985010706
60146314373,Vista Springs Charter,33.220727,-117.234405,217.0,10.0,4,1,21.7,0.0144336785833611,0.053747870528109,0.0,0.0017130620985010706
60146413054,Community Montessori,33.129492,-117.112154,739.0,31.0,1,1,23.83870967741936,0.0493150684931506,0.0592130570973237,0.0,0.0017130620985010706
60146512041,Oakland Charter High,37.78591,-122.219635,453.0,20.0,3,1,22.65,0.0302038088874039,0.056175468483816,0.0,0.0017130620985010706
60146613973,Girls Athletic Leadership School Los Angeles,34.216658,-118.44931,166.0,12.0,2,1,13.833333333333334,0.0110257266956231,0.0336456558773424,0.0,0.0017130620985010706
60146708155,Pacific Community Charter,38.913248,-123.692667,65.0,4.0,4,1,16.25,0.004276645506181,0.0398211243611584,0.0,0.0017130620985010706
60146814198,America's Finest Charter,32.712839,-117.098047,481.0,28.0,4,1,17.178571428571427,0.0320748412963581,0.0421939644682404,0.0,0.0017130620985010706
60146913015,Sycamore Valley Academy,36.298113,-119.42025,388.0,15.0,1,1,25.866666666666667,0.0258603407951887,0.0643952299829642,0.0,0.0017130620985010706
60147014100,Crete Academy,33.984455,-118.331238,219.0,11.0,1,1,19.90909090909091,0.0145673237554293,0.0491714418460585,0.0,0.0017130620985010706
60147110830,Accelerated Charter Elementary,34.015085,-118.273361,514.0,20.0,1,1,25.7,0.0342799866354828,0.06396933560477,0.0,0.0017130620985010706
60147211464,Ocean Grove Charter,37.168387,-122.134761,3084.0,131.0,4,1,23.541984732824428,0.2060140327430671,0.0584548161826859,0.0,0.0017130620985010706
60147314298,Classical Academy Vista,33.172488,-117.220689,643.0,26.0,1,1,24.73076923076923,0.042900100233879,0.0614925959900406,0.0,0.0017130620985010706
60147413927,B. Roberto Cruz Leadership Academy,37.359535,-121.815289,254.0,12.0,3,1,21.166666666666668,0.0169061142666221,0.0523850085178875,0.0,0.0017130620985010706
60147511746,Pathways to College K8,34.417182,-117.3085,347.0,21.0,1,1,16.523809523809526,0.0231206147677915,0.0405208079824774,0.0,0.0017130620985010706
60147711630,New Heights Charter,34.010607,-118.317697,411.0,19.0,1,1,21.63157894736842,0.0273972602739726,0.0535730296781135,0.0,0.0017130620985010706
60147812541,Meadows Arts and Technology Elementary,34.192841,-118.841759,414.0,19.0,1,1,21.789473684210527,0.0275977280320748,0.0539765085627185,0.0,0.0017130620985010706
60147905673,AIMS College Prep Middle,37.800157,-122.265641,235.0,4.0,2,1,58.75,0.0156364851319746,0.1484241908006814,0.0,0.0017130620985010706
60148011198,Sol Aureus College Preparatory,38.50764,-121.527027,185.0,18.0,1,1,10.27777777777778,0.0122953558302706,0.0245599091425326,0.0,0.0017130620985010706
60148112377,SOAR Charter Academy,34.092659,-117.286934,435.0,20.0,1,1,21.75,0.0290010023387905,0.0538756388415673,0.0,0.0017130620985010706
60148312630,San Diego Global Vision Academy,32.762641,-117.119061,418.0,21.0,1,1,19.904761904761905,0.0278650183762111,0.0491603796544171,0.0,0.0017130620985010706
60148412812,PUC Triumph Charter Academy and PUC Triumph Charter High,34.314435,-118.459941,783.0,38.0,3,1,20.605263157894736,0.0522552622786501,0.0509504169281807,0.0,0.0017130620985010706
60148514209,Crescent Valley Public Charter II,36.33039,-119.291706,549.0,19.0,4,1,28.894736842105264,0.0366187771466755,0.0721330583699453,0.0,0.0017130620985010706
60148600162,Palm Lane Elementary Charter,33.81558,-117.938151,290.0,14.0,1,1,20.714285714285715,0.0193117273638489,0.0512290094913604,0.0,0.0017130620985010706
60148714233,Mojave River Academy - Route 66,34.521016,-117.304015,436.0,18.0,4,1,24.22222222222222,0.0290678249248245,0.0601930721181147,0.0,0.0017130620985010706
60148804593,Palisades Charter High,34.047871,-118.531105,2988.0,126.0,3,1,23.714285714285715,0.1995990644837955,0.0588951082988561,0.0,0.0017130620985010706
60148913185,The Heights Charter,32.835301,-116.75497,264.0,8.0,1,1,33.0,0.0175743401269629,0.0826235093696763,0.0,0.0017130620985010706
60149008724,CHIME Institute's Schwarzenegger Community,34.165223,-118.562771,721.0,39.0,1,1,18.487179487179485,0.0481122619445372,0.0455379373607653,0.0,0.0017130620985010706
60149107354,Leadership High,37.721615,-122.445098,316.0,18.0,3,1,17.555555555555557,0.021049114600735,0.0431572969903464,0.0,0.0017130620985010706
60149313752,Downtown Charter Academy,37.7805,-122.241007,271.0,13.0,2,1,20.846153846153847,0.0180420982292014,0.051565980867514,0.0,0.0017130620985010706
60149410517,Los Angeles Leadership Academy,34.08322,-118.210608,418.0,22.0,3,1,19.0,0.0278650183762111,0.0468483816013628,0.0,0.0017130620985010706
60149512247,Wilder's Preparatory Academy Charter Middle,33.974365,-118.357358,204.0,6.0,2,1,34.0,0.0135649849649181,0.0851788756388415,0.0,0.0017130620985010706
60149610724,Aspire Triumph Technology Academy,37.774025,-122.182519,256.0,11.0,1,1,23.272727272727277,0.0170397594386902,0.0577667647514325,0.0,0.0017130620985010706
60149713021,Willits Elementary Charter,39.412351,-123.347149,143.0,7.0,1,1,20.428571428571427,0.0094888072168392,0.0504989048430275,0.0,0.0017130620985010706
60149814322,KIPP Bayview Elementary,37.718421,-122.389474,188.0,10.0,1,1,18.8,0.0124958235883728,0.0463373083475298,0.0,0.0017130620985010706
60149912628,Sierra Expeditionary Learning,39.324738,-120.209113,212.0,10.0,1,1,21.2,0.0140995656531907,0.0524701873935264,0.0,0.0017130620985010706
60150014202,Options for Youth-Acton,34.063566,-117.429905,1555.0,45.0,3,1,34.55555555555556,0.1038422986969595,0.0865985235661556,0.0,0.0017130620985010706
60150114258,Olive Grove Charter - Buellton,34.610034,-120.187132,42.0,9.0,4,1,4.666666666666667,0.0027397260273972,0.0102214650766609,0.0,0.0017130620985010706
60150212043,Making Waves Academy,37.988529,-122.332591,1124.0,68.0,3,1,16.529411764705884,0.0750417641162713,0.0405351237598957,0.0,0.0017130620985010706
60150313795,Elevate,32.786559,-117.144156,416.0,19.0,1,1,21.894736842105264,0.027731373204143,0.0542454944857885,0.0,0.0017130620985010706
60150513832,Da Vinci Communications,33.917966,-118.384252,527.0,27.0,3,1,19.51851851851852,0.0351486802539258,0.0481733863335226,0.0,0.0017130620985010706
60150712162,ISANA Himalia Academy,34.0026,-118.2593,639.0,27.0,1,1,23.666666666666668,0.0426328098897427,0.0587734241908006,0.0,0.0017130620985010706
60150812862,Valley Life Charter,36.312467,-119.332501,651.0,37.0,4,1,17.594594594594593,0.0434346809221516,0.0432570560338873,0.0,0.0017130620985010706
60150914089,Sweetwater Secondary,32.64883,-117.053421,330.0,10.0,3,1,33.0,0.0219846308052121,0.0826235093696763,0.0,0.0017130620985010706
60151112515,Creekside Charter,39.198941,-120.239981,231.0,12.0,1,1,19.25,0.0153691947878382,0.0474872231686541,0.0,0.0017130620985010706
60151213958,Sutter Peak Charter Academy,39.187386,-121.679156,538.0,20.0,4,1,26.9,0.0358837287003007,0.0670357751277683,0.0,0.0017130620985010706
60151306027,Peabody Charter,34.441704,-119.728625,742.0,31.0,1,1,23.93548387096774,0.0495155362512529,0.0594603506072429,0.0,0.0017130620985010706
60151414257,Latitude 37.8 High,37.777625,-122.23037,227.0,14.0,3,1,16.214285714285715,0.0151019044437019,0.0397298612801168,0.0,0.0017130620985010706
60151511386,High Tech High Media Arts,32.734606,-117.219838,394.0,20.0,3,1,19.7,0.0262612763113932,0.0486371379897785,0.0,0.0017130620985010706
60151613715,Harbor Springs Charter,33.078784,-116.594864,258.0,10.0,4,1,25.8,0.0171734046107584,0.0642248722316865,0.0,0.0017130620985010706
60151713179,Compass Charter Schools of San Diego,34.155773,-118.830751,853.0,44.0,4,1,19.38636363636364,0.0569328433010357,0.0478356822053585,0.0,0.0017130620985010706
60151914018,EPIC Charter (Excellence Performance Innovation Citizenship),33.835374,-117.913275,1095.0,37.0,4,1,29.594594594594597,0.0731039091212829,0.0739214512638703,0.0,0.0017130620985010706
60152012866,Howard Gardner Community Charter,32.641276,-117.095497,200.0,9.0,1,1,22.22222222222222,0.0132976946207818,0.0550823395797842,0.0,0.0017130620985010706
60152112735,All Tribes Elementary Charter,33.277772,-116.954262,65.0,4.0,1,1,16.25,0.004276645506181,0.0398211243611584,0.0,0.0017130620985010706
60152210634,Audeo Charter,32.778765,-117.120217,327.0,15.0,4,1,21.8,0.0217841630471099,0.0540034071550255,0.0,0.0017130620985010706
60152312375,Encore Jr./Sr. High Sch for the Perf and Visual Arts,34.442792,-117.293283,722.0,39.0,3,1,18.512820512820515,0.0481790845305713,0.0456034595727951,0.0,0.0017130620985010706
60152412447,Aspire Titan Academy,33.978062,-118.23423,320.0,13.0,1,1,24.615384615384617,0.0213164049448713,0.0611977460359061,0.0,0.0017130620985010706
60152611928,Monsenor Oscar Romero Charter Middle,34.050517,-118.29396,295.0,16.0,2,1,18.4375,0.0196458402940193,0.0454109880749574,0.0,0.0017130620985010706
60152711385,Iftin Charter,32.757136,-117.078486,404.0,17.0,1,1,23.764705882352946,0.026929502171734,0.0590239502956208,0.0,0.0017130620985010706
60152813030,Insight @ San Diego,34.275884,-118.797998,157.0,4.0,4,1,39.25,0.0104243234213164,0.0985945485519591,0.0,0.0017130620985010706
60152913966,Valor Academy Elementary,34.229303,-118.436232,369.0,16.0,1,1,23.0625,0.0245907116605412,0.0572295570698466,0.0,0.0017130620985010706
60153013768,PUC Community Charter Elementary,34.306662,-118.438688,300.0,17.0,1,1,17.647058823529413,0.0199799532241897,0.0433911213548451,0.0,0.0017130620985010706
60153112995,California Heritage Youthbuild Academy II,40.536048,-122.303552,79.0,3.0,3,4,26.33333333333333,0.0052121617106582,0.065587734241908,0.0,0.0017130620985010706
60153211665,Bright Star Secondary Charter Academy,33.928499,-118.306582,530.0,25.0,3,1,21.2,0.035349148012028,0.0524701873935264,0.0,0.0017130620985010706
60153313917,Ingenuity Charter,32.702116,-117.065832,207.0,7.0,3,1,29.571428571428573,0.0137654527230203,0.0738622535896812,0.0,0.0017130620985010706
60153411628,Los Angeles Academy of Arts and Enterprise,34.060819,-118.255441,296.0,19.0,3,1,15.578947368421051,0.0197126628800534,0.038106339101587,0.0,0.0017130620985010706
60153514009,Intellectual Virtues Academy,33.788155,-118.189793,95.0,6.0,3,1,15.833333333333334,0.0062813230872034,0.0387563884156729,0.0,0.0017130620985010706
60153612225,Rocketship Si Se Puede Academy,37.35231,-121.83888,330.0,14.0,1,1,23.571428571428573,0.0219846308052121,0.0585300559746897,0.0,0.0017130620985010706
60153708313,Pacific View Charter,33.211427,-117.313507,589.0,24.0,4,1,24.541666666666668,0.0392916805880387,0.0610093696763202,0.0,0.0017130620985010706
60153808721,Multicultural Learning Center,34.206945,-118.587091,446.0,22.0,1,1,20.272727272727277,0.0297360507851653,0.0501006659439368,0.0,0.0017130620985010706
60154013591,Environmental Charter Middle - Inglewood,33.930595,-118.335375,350.0,15.0,2,1,23.33333333333333,0.0233210825258937,0.0579216354344122,0.0,0.0017130620985010706
60154112614,ISANA Palmati Academy,34.189629,-118.397507,355.0,15.0,1,1,23.666666666666668,0.0236551954560641,0.0587734241908006,0.0,0.0017130620985010706
60154213487,Alliance Kory Hunter Middle,33.987075,-118.247452,461.0,20.0,2,1,23.05,0.0307383895756765,0.0571976149914821,0.0,0.0017130620985010706
60154312456,New Designs Charter School-Watts,33.917154,-118.264685,313.0,8.0,3,1,39.125,0.0208486468426328,0.0982751277683134,0.0,0.0017130620985010706
60154412705,KIPP Comienza Community Prep,33.97404,-118.232051,1048.0,49.0,1,1,21.387755102040817,0.0699632475776812,0.0529499704481451,0.0,0.0017130620985010706
60154505492,Keiller Leadership Academy,32.712664,-117.042175,583.0,35.0,1,1,16.65714285714286,0.0388907450718342,0.0408615234850328,0.0,0.0017130620985010706
60154613685,Ivy Bound Acad Math Sci and Tech Charter Mid 2,34.227527,-118.569648,101.0,8.0,2,1,12.625,0.0066822586034079,0.0305579216354344,0.0,0.0017130620985010706
60154713891,Aspire Richmond Technology Academy,37.981578,-122.323765,496.0,21.0,1,1,23.61904761904762,0.0330771800868693,0.0586517400827452,0.0,0.0017130620985010706
60154810840,New Designs Charter,34.030995,-118.275174,820.0,25.0,3,1,32.8,0.0547276979619111,0.0821124361158432,0.0,0.0017130620985010706
60154914363,Pivot Charter School North Valley II,39.734687,-121.821528,91.0,5.0,3,1,18.2,0.0060140327430671,0.0448040885860306,0.0,0.0017130620985010706
60155011660,Los Feliz Charter School for the Arts,34.110857,-118.2455,446.0,19.0,1,1,23.473684210526315,0.0297360507851653,0.0582802833318389,0.0,0.0017130620985010706
60155112318,Urban Discovery Academy Charter,32.714212,-117.152263,479.0,23.0,4,1,20.82608695652174,0.03194119612429,0.0515147026146211,0.0,0.0017130620985010706
60155212331,Aspire Golden State College Preparatory Academy,37.75947,-122.198408,561.0,29.0,3,1,19.344827586206897,0.0374206481790845,0.0477295423838336,0.0,0.0017130620985010706
60155313135,Aspire Centennial College Preparatory Academy,33.97754,-118.234155,499.0,21.0,2,1,23.761904761904763,0.0332776478449716,0.0590167924069116,0.0,0.0017130620985010706
60155412539,Inspire School of Arts and Sciences,39.734613,-121.847795,414.0,22.0,3,1,18.818181818181817,0.0275977280320748,0.0463837695524237,0.0,0.0017130620985010706
60155510541,Glacier High School Charter,37.348392,-119.641202,94.0,6.0,3,1,15.666666666666666,0.0062145005011693,0.0383304940374787,0.0,0.0017130620985010706
60155611883,Uncharted Shores Academy,41.75096,-124.201091,288.0,12.0,4,1,24.0,0.0191780821917808,0.0596252129471891,0.0,0.0017130620985010706
60155712077,Aspire Junior Collegiate Academy,33.978062,-118.23423,329.0,12.0,1,1,27.416666666666668,0.021917808219178,0.0683560477001703,0.0,0.0017130620985010706
60155812150,Norton Science and Language Academy,34.097903,-117.279618,1042.0,44.0,4,1,23.681818181818183,0.0695623120614767,0.0588121418615456,0.0,0.0017130620985010706
60155910819,Lake County International Charter,38.75153,-122.614381,82.0,4.0,1,1,20.5,0.0054126294687604,0.0506814310051107,0.0,0.0017130620985010706
60156008300,Classical Academy,33.084038,-117.055483,1558.0,54.0,1,1,28.85185185185185,0.1040427664550618,0.0720234715123982,0.0,0.0017130620985010706
60156113023,ACE Charter High,37.366775,-121.857906,412.0,23.0,3,1,17.91304347826087,0.0274640828600066,0.0440708095696615,0.0,0.0017130620985010706
60156211906,Mission View Public,34.415751,-118.552754,266.0,7.0,4,1,38.0,0.017707985299031,0.0954003407155025,0.0,0.0017130620985010706
